pert_id	MESH_ID	label
BRD-A62434282	MESH:D009886	1
BRD-A62434282	MESH:D010024	1
BRD-A62434282	MESH:D010048	1
BRD-A62434282	MESH:D010146	1
BRD-A62434282	MESH:D010292	1
BRD-A62434282	MESH:D010612	1
BRD-A62434282	MESH:D010911	1
BRD-A62434282	MESH:D011014	1
BRD-A62434282	MESH:D011349	1
BRD-A62434282	MESH:D011537	1
BRD-A62434282	MESH:D011618	1
BRD-A62434282	MESH:D011655	1
BRD-A62434282	MESH:D012141	1
BRD-A62434282	MESH:D012628	1
BRD-A62434282	MESH:D012640	1
BRD-A62434282	MESH:D012735	1
BRD-A62434282	MESH:D012769	1
BRD-A62434282	MESH:D012852	1
BRD-A62434282	MESH:D013315	1
BRD-A62434282	MESH:D013610	1
BRD-A62434282	MESH:D014456	1
BRD-A62434282	MESH:D014549	1
BRD-A62434282	MESH:D014552	1
BRD-A62434282	MESH:D014570	1
BRD-A62434282	MESH:D014627	1
BRD-A62434282	MESH:D014648	1
BRD-A62434282	MESH:D014839	1
BRD-A62434282	MESH:D014848	1
BRD-A62434282	MESH:D014987	1
BRD-A62434282	MESH:D015746	1
BRD-A62434282	MESH:D016055	1
BRD-A62434282	MESH:D016471	1
BRD-A62434282	MESH:D016491	1
BRD-A62434282	MESH:D017699	1
BRD-A62434282	MESH:D018771	1
BRD-A62434282	MESH:D018805	1
BRD-A62434282	MESH:D019584	1
BRD-A62434282	MESH:D020246	1
BRD-A62434282	MESH:D020521	1
BRD-A62434282	MESH:D023341	1
BRD-A62434282	MESH:D029424	1
BRD-A62434282	MESH:D050723	1
BRD-A62434282	MESH:D053158	1
BRD-A62434282	MESH:D053609	1
BRD-A62434282	MESH:D059373	1
BRD-A62434282	MESH:D059411	1
BRD-A62434282	MESH:D063806	1
BRD-A62434282	MESH:OMIM:157300	1
BRD-A63043573	MESH:D000077260	1
BRD-A63043573	MESH:D000152	1
BRD-A63043573	MESH:D000374	1
BRD-A63043573	MESH:D000505	1
BRD-A63043573	MESH:D001008	1
BRD-A63043573	MESH:D001247	1
BRD-A63043573	MESH:D001416	1
BRD-A63043573	MESH:D001794	1
BRD-A63043573	MESH:D001991	1
BRD-A63043573	MESH:D003221	1
BRD-A63043573	MESH:D003248	1
BRD-A63043573	MESH:D003329	1
BRD-A63043573	MESH:D003866	1
BRD-A63043573	MESH:D004244	1
BRD-A63043573	MESH:D004409	1
BRD-A63043573	MESH:D004412	1
BRD-A63043573	MESH:D004415	1
BRD-A63043573	MESH:D004487	1
BRD-A63043573	MESH:D005076	1
BRD-A63043573	MESH:D005221	1
BRD-A63043573	MESH:D005355	1
BRD-A63043573	MESH:D005414	1
BRD-A63043573	MESH:D005715	1
BRD-A63043573	MESH:D005756	1
BRD-A63043573	MESH:D006212	1
BRD-A63043573	MESH:D006261	1
BRD-A63043573	MESH:D006349	1
BRD-A63043573	MESH:D006967	1
BRD-A63043573	MESH:D006973	1
BRD-A63043573	MESH:D007022	1
BRD-A63043573	MESH:D007024	1
BRD-A63043573	MESH:D007174	1
BRD-A63043573	MESH:D007251	1
BRD-A63043573	MESH:D007319	1
BRD-A63043573	MESH:D007592	1
BRD-A63043573	MESH:D009325	1
BRD-A63043573	MESH:D010146	1
BRD-A63043573	MESH:D010292	1
BRD-A63043573	MESH:D010490	1
BRD-A63043573	MESH:D010493	1
BRD-A63043573	MESH:D010996	1
BRD-A63043573	MESH:D010998	1
BRD-A63043573	MESH:D011014	1
BRD-A63043573	MESH:D011469	1
BRD-A63043573	MESH:D011537	1
BRD-A63043573	MESH:D011618	1
BRD-A63043573	MESH:D011658	1
BRD-A63043573	MESH:D012131	1
BRD-A63043573	MESH:D012141	1
BRD-A63043573	MESH:D012185	1
BRD-A63043573	MESH:D012220	1
BRD-A63043573	MESH:D012893	1
BRD-A63043573	MESH:D013315	1
BRD-A63043573	MESH:D013575	1
BRD-A63043573	MESH:D014098	1
BRD-A63043573	MESH:D014552	1
BRD-A63043573	MESH:D014717	1
BRD-A63043573	MESH:D014839	1
BRD-A63043573	MESH:D014987	1
BRD-A63043573	MESH:D015746	1
BRD-A63043573	MESH:D018476	1
BRD-A63043573	MESH:D018771	1
BRD-A63043573	MESH:D019584	1
BRD-A63043573	MESH:D059373	1
BRD-A63043573	MESH:D063726	1
BRD-A63667919	MESH:D000787	1
BRD-A63667919	MESH:D010292	1
BRD-A63667919	MESH:D014693	1
BRD-A63667919	MESH:D017180	1
BRD-A63667919	MESH:D020521	1
BRD-A63667919	MESH:D054537	1
BRD-A64092382	MESH:D000084462	1
BRD-A64092382	MESH:D000787	1
BRD-A64092382	MESH:D001145	1
BRD-A64092382	MESH:D001247	1
BRD-A64092382	MESH:D002637	1
BRD-A64092382	MESH:D003221	1
BRD-A64092382	MESH:D003248	1
BRD-A64092382	MESH:D003866	1
BRD-A64092382	MESH:D004244	1
BRD-A64092382	MESH:D004487	1
BRD-A64092382	MESH:D005076	1
BRD-A64092382	MESH:D005221	1
BRD-A64092382	MESH:D005334	1
BRD-A64092382	MESH:D006261	1
BRD-A64092382	MESH:D009325	1
BRD-A64092382	MESH:D010146	1
BRD-A64092382	MESH:D010292	1
BRD-A64092382	MESH:D013315	1
BRD-A64092382	MESH:D014012	1
BRD-A64092382	MESH:D014202	1
BRD-A64092382	MESH:D014839	1
BRD-A64092382	MESH:D014987	1
BRD-A64092382	MESH:D015746	1
BRD-A64092382	MESH:D018771	1
BRD-A64092382	MESH:D018879	1
BRD-A64479082	MESH:D000084462	1
BRD-A64479082	MESH:D000787	1
BRD-A64479082	MESH:D001145	1
BRD-A64479082	MESH:D001247	1
BRD-A64479082	MESH:D004244	1
BRD-A64479082	MESH:D005076	1
BRD-A64479082	MESH:D005221	1
BRD-A64479082	MESH:D005334	1
BRD-A64479082	MESH:D006261	1
BRD-A64479082	MESH:D009325	1
BRD-A64479082	MESH:D010146	1
BRD-A64479082	MESH:D013315	1
BRD-A64479082	MESH:D014202	1
BRD-A64479082	MESH:D014839	1
BRD-A64977602	MESH:C535646	1
BRD-A64977602	MESH:C537692	1
BRD-A64977602	MESH:C565842	1
BRD-A64977602	MESH:D000006	1
BRD-A64977602	MESH:D000072281	1
BRD-A64977602	MESH:D000077260	1
BRD-A64977602	MESH:D000080983	1
BRD-A64977602	MESH:D000084462	1
BRD-A64977602	MESH:D000087122	1
BRD-A64977602	MESH:D000370	1
BRD-A64977602	MESH:D000374	1
BRD-A64977602	MESH:D000380	1
BRD-A64977602	MESH:D000505	1
BRD-A64977602	MESH:D000568	1
BRD-A64977602	MESH:D000647	1
BRD-A64977602	MESH:D000740	1
BRD-A64977602	MESH:D000741	1
BRD-A64977602	MESH:D000787	1
BRD-A64977602	MESH:D000857	1
BRD-A64977602	MESH:D001008	1
BRD-A64977602	MESH:D001037	1
BRD-A64977602	MESH:D001145	1
BRD-A64977602	MESH:D001168	1
BRD-A64977602	MESH:D001237	1
BRD-A64977602	MESH:D001247	1
BRD-A64977602	MESH:D001249	1
BRD-A64977602	MESH:D001259	1
BRD-A64977602	MESH:D001416	1
BRD-A64977602	MESH:D001480	1
BRD-A64977602	MESH:D001523	1
BRD-A64977602	MESH:D001762	1
BRD-A64977602	MESH:D001778	1
BRD-A64977602	MESH:D001794	1
BRD-A64977602	MESH:D001835	1
BRD-A64977602	MESH:D001919	1
BRD-A64977602	MESH:D001991	1
BRD-A64977602	MESH:D002062	1
BRD-A64977602	MESH:D002180	1
BRD-A64977602	MESH:D002481	1
BRD-A64977602	MESH:D002561	1
BRD-A64977602	MESH:D002637	1
BRD-A64977602	MESH:D002764	1
BRD-A64977602	MESH:D003092	1
BRD-A64977602	MESH:D003221	1
BRD-A64977602	MESH:D003231	1
BRD-A64977602	MESH:D003248	1
BRD-A64977602	MESH:D003556	1
BRD-A64977602	MESH:D003638	1
BRD-A64977602	MESH:D003681	1
BRD-A64977602	MESH:D003693	1
BRD-A64977602	MESH:D003704	1
BRD-A64977602	MESH:D003873	1
BRD-A64977602	MESH:D003920	1
BRD-A64977602	MESH:D004066	1
BRD-A64977602	MESH:D004172	1
BRD-A64977602	MESH:D004244	1
BRD-A64977602	MESH:D004401	1
BRD-A64977602	MESH:D004409	1
BRD-A64977602	MESH:D004412	1
BRD-A64977602	MESH:D004487	1
BRD-A64977602	MESH:D004802	1
BRD-A64977602	MESH:D004830	1
BRD-A64977602	MESH:D004844	1
BRD-A64977602	MESH:D004884	1
BRD-A64977602	MESH:D004892	1
BRD-A64977602	MESH:D005076	1
BRD-A64977602	MESH:D005128	1
BRD-A64977602	MESH:D005221	1
BRD-A64977602	MESH:D005334	1
BRD-A64977602	MESH:D005756	1
BRD-A64977602	MESH:D005759	1
BRD-A64977602	MESH:D005767	1
BRD-A64977602	MESH:D005884	1
BRD-A64977602	MESH:D005901	1
BRD-A64977602	MESH:D005928	1
BRD-A64977602	MESH:D006042	1
BRD-A64977602	MESH:D006073	1
BRD-A64977602	MESH:D006177	1
BRD-A64977602	MESH:D006212	1
BRD-A64977602	MESH:D006261	1
BRD-A64977602	MESH:D006331	1
BRD-A64977602	MESH:D006332	1
BRD-A64977602	MESH:D006333	1
BRD-A64977602	MESH:D006339	1
BRD-A64977602	MESH:D006417	1
BRD-A64977602	MESH:D006505	1
BRD-A64977602	MESH:D006561	1
BRD-A64977602	MESH:D006562	1
BRD-A64977602	MESH:D006606	1
BRD-A64977602	MESH:D006791	1
BRD-A64977602	MESH:D006937	1
BRD-A64977602	MESH:D006948	1
BRD-A64977602	MESH:D006949	1
BRD-A64977602	MESH:D006973	1
BRD-A64977602	MESH:D007010	1
BRD-A64977602	MESH:D007022	1
BRD-A64977602	MESH:D007024	1
BRD-A64977602	MESH:D007037	1
BRD-A64977602	MESH:D007172	1
BRD-A64977602	MESH:D007251	1
BRD-A64977602	MESH:D007319	1
BRD-A64977602	MESH:D007415	1
BRD-A64977602	MESH:D007565	1
BRD-A64977602	MESH:D007592	1
BRD-A64977602	MESH:D007766	1
BRD-A64977602	MESH:D007827	1
BRD-A64977602	MESH:D007970	1
BRD-A64977602	MESH:D008103	1
BRD-A64977602	MESH:D008218	1
BRD-A64977602	MESH:D008595	1
BRD-A64977602	MESH:D008796	1
BRD-A64977602	MESH:D009069	1
BRD-A64977602	MESH:D009123	1
BRD-A64977602	MESH:D009203	1
BRD-A64977602	MESH:D009207	1
BRD-A64977602	MESH:D009220	1
BRD-A64977602	MESH:D009325	1
BRD-A64977602	MESH:D009422	1
BRD-A64977602	MESH:D009497	1
BRD-A64977602	MESH:D009759	1
BRD-A64977602	MESH:D010033	1
BRD-A64977602	MESH:D010195	1
BRD-A64977602	MESH:D010198	1
BRD-A64977602	MESH:D010243	1
BRD-A64977602	MESH:D010292	1
BRD-A64977602	MESH:D010689	1
BRD-A64977602	MESH:D011014	1
BRD-A64977602	MESH:D011030	1
BRD-A64977602	MESH:D011141	1
BRD-A64977602	MESH:D011537	1
BRD-A64977602	MESH:D011595	1
BRD-A64977602	MESH:D011655	1
BRD-A64977602	MESH:D011693	1
BRD-A64977602	MESH:D012001	1
BRD-A64977602	MESH:D012021	1
BRD-A64977602	MESH:D012628	1
BRD-A64977602	MESH:D012640	1
BRD-A64977602	MESH:D012852	1
BRD-A64977602	MESH:D012883	1
BRD-A64977602	MESH:D013262	1
BRD-A64977602	MESH:D013280	1
BRD-A64977602	MESH:D013281	1
BRD-A64977602	MESH:D013375	1
BRD-A64977602	MESH:D013575	1
BRD-A64977602	MESH:D013610	1
BRD-A64977602	MESH:D013717	1
BRD-A64977602	MESH:D013894	1
BRD-A64977602	MESH:D013921	1
BRD-A64977602	MESH:D014202	1
BRD-A64977602	MESH:D014456	1
BRD-A64977602	MESH:D014526	1
BRD-A64977602	MESH:D014549	1
BRD-A64977602	MESH:D014552	1
BRD-A64977602	MESH:D014570	1
BRD-A64977602	MESH:D014581	1
BRD-A64977602	MESH:D014627	1
BRD-A64977602	MESH:D014652	1
BRD-A64977602	MESH:D014653	1
BRD-A64977602	MESH:D014717	1
BRD-A64977602	MESH:D014839	1
BRD-A64977602	MESH:D014987	1
BRD-A64977602	MESH:D015746	1
BRD-A64977602	MESH:D015812	1
BRD-A64977602	MESH:D016055	1
BRD-A64977602	MESH:D016171	1
BRD-A64977602	MESH:D017484	1
BRD-A64977602	MESH:D018476	1
BRD-A64977602	MESH:D018771	1
BRD-A64977602	MESH:D018879	1
BRD-A64977602	MESH:D019547	1
BRD-A64977602	MESH:D020230	1
BRD-A64977602	MESH:D023341	1
BRD-A64977602	MESH:D044342	1
BRD-A64977602	MESH:D053159	1
BRD-A64977602	MESH:D053608	1
BRD-A64977602	MESH:D057565	1
BRD-A64977602	MESH:D058447	1
BRD-A64977602	MESH:D058866	1
BRD-A64977602	MESH:D059020	1
BRD-A64977602	MESH:D059373	1
BRD-A64977602	MESH:D063726	1
BRD-A64977602	MESH:D063806	1
BRD-A64977602	MESH:OMIM:157300	1
BRD-A65013509	MESH:C537692	1
BRD-A65013509	MESH:D000077260	1
BRD-A65013509	MESH:D000707	1
BRD-A65013509	MESH:D000799	1
BRD-A65013509	MESH:D001145	1
BRD-A65013509	MESH:D001146	1
BRD-A65013509	MESH:D001247	1
BRD-A65013509	MESH:D001249	1
BRD-A65013509	MESH:D001416	1
BRD-A65013509	MESH:D001523	1
BRD-A65013509	MESH:D001794	1
BRD-A65013509	MESH:D001941	1
BRD-A65013509	MESH:D001991	1
BRD-A65013509	MESH:D002637	1
BRD-A65013509	MESH:D003221	1
BRD-A65013509	MESH:D003248	1
BRD-A65013509	MESH:D003371	1
BRD-A65013509	MESH:D003556	1
BRD-A65013509	MESH:D003680	1
BRD-A65013509	MESH:D003866	1
BRD-A65013509	MESH:D004244	1
BRD-A65013509	MESH:D004408	1
BRD-A65013509	MESH:D004415	1
BRD-A65013509	MESH:D004487	1
BRD-A65013509	MESH:D004884	1
BRD-A65013509	MESH:D005076	1
BRD-A65013509	MESH:D005128	1
BRD-A65013509	MESH:D005221	1
BRD-A65013509	MESH:D005414	1
BRD-A65013509	MESH:D005483	1
BRD-A65013509	MESH:D005764	1
BRD-A65013509	MESH:D005767	1
BRD-A65013509	MESH:D005901	1
BRD-A65013509	MESH:D006212	1
BRD-A65013509	MESH:D006261	1
BRD-A65013509	MESH:D006331	1
BRD-A65013509	MESH:D006339	1
BRD-A65013509	MESH:D006967	1
BRD-A65013509	MESH:D006973	1
BRD-A65013509	MESH:D007022	1
BRD-A65013509	MESH:D007172	1
BRD-A65013509	MESH:D007239	1
BRD-A65013509	MESH:D007319	1
BRD-A65013509	MESH:D008569	1
BRD-A65013509	MESH:D009181	1
BRD-A65013509	MESH:D009304	1
BRD-A65013509	MESH:D009325	1
BRD-A65013509	MESH:D009422	1
BRD-A65013509	MESH:D010146	1
BRD-A65013509	MESH:D011537	1
BRD-A65013509	MESH:D011595	1
BRD-A65013509	MESH:D011618	1
BRD-A65013509	MESH:D012141	1
BRD-A65013509	MESH:D012220	1
BRD-A65013509	MESH:D012640	1
BRD-A65013509	MESH:D012852	1
BRD-A65013509	MESH:D013315	1
BRD-A65013509	MESH:D013610	1
BRD-A65013509	MESH:D013894	1
BRD-A65013509	MESH:D014552	1
BRD-A65013509	MESH:D014570	1
BRD-A65013509	MESH:D014581	1
BRD-A65013509	MESH:D014652	1
BRD-A65013509	MESH:D014839	1
BRD-A65013509	MESH:D014987	1
BRD-A65013509	MESH:D015352	1
BRD-A65013509	MESH:D015746	1
BRD-A65013509	MESH:D015878	1
BRD-A65013509	MESH:D016055	1
BRD-A65013509	MESH:D018771	1
BRD-A65013509	MESH:D019584	1
BRD-A65013509	MESH:D021501	1
BRD-A65013509	MESH:D053159	1
BRD-A65282128	MESH:D000707	1
BRD-A65282128	MESH:D000740	1
BRD-A65282128	MESH:D002180	1
BRD-A65282128	MESH:D002181	1
BRD-A65282128	MESH:D004761	1
BRD-A65282128	MESH:D004802	1
BRD-A65282128	MESH:D005076	1
BRD-A65282128	MESH:D006505	1
BRD-A65282128	MESH:D006967	1
BRD-A65282128	MESH:D007970	1
BRD-A65282128	MESH:D009325	1
BRD-A65282128	MESH:D009503	1
BRD-A65282128	MESH:D010146	1
BRD-A65282128	MESH:D010689	1
BRD-A65282128	MESH:D011537	1
BRD-A65282128	MESH:D011538	1
BRD-A65282128	MESH:D014627	1
BRD-A65282128	MESH:D014839	1
BRD-A65282128	MESH:D041781	1
BRD-A65449987	MESH:D000084462	1
BRD-A65449987	MESH:D001416	1
BRD-A65449987	MESH:D004415	1
BRD-A65449987	MESH:D004844	1
BRD-A65449987	MESH:D004890	1
BRD-A65449987	MESH:D005076	1
BRD-A65449987	MESH:D005334	1
BRD-A65449987	MESH:D006261	1
BRD-A65449987	MESH:D006967	1
BRD-A65449987	MESH:D007239	1
BRD-A65449987	MESH:D010146	1
BRD-A65449987	MESH:D010612	1
BRD-A65449987	MESH:D011537	1
BRD-A65449987	MESH:D012220	1
BRD-A65449987	MESH:D012852	1
BRD-A65449987	MESH:D014552	1
BRD-A65449987	MESH:D014839	1
BRD-A65671304	MESH:C565842	1
BRD-A65671304	MESH:D000380	1
BRD-A65671304	MESH:D000799	1
BRD-A65671304	MESH:D001416	1
BRD-A65671304	MESH:D001991	1
BRD-A65671304	MESH:D003371	1
BRD-A65671304	MESH:D004066	1
BRD-A65671304	MESH:D004244	1
BRD-A65671304	MESH:D005076	1
BRD-A65671304	MESH:D005221	1
BRD-A65671304	MESH:D006261	1
BRD-A65671304	MESH:D006339	1
BRD-A65671304	MESH:D006505	1
BRD-A65671304	MESH:D006947	1
BRD-A65671304	MESH:D007010	1
BRD-A65671304	MESH:D007970	1
BRD-A65671304	MESH:D009220	1
BRD-A65671304	MESH:D009304	1
BRD-A65671304	MESH:D009325	1
BRD-A65671304	MESH:D009422	1
BRD-A65671304	MESH:D009503	1
BRD-A65671304	MESH:D010612	1
BRD-A65671304	MESH:D011537	1
BRD-A65671304	MESH:D012141	1
BRD-A65671304	MESH:D012206	1
BRD-A65671304	MESH:D012220	1
BRD-A65671304	MESH:D012852	1
BRD-A65671304	MESH:D013610	1
BRD-A65671304	MESH:D014552	1
BRD-A65671304	MESH:D014570	1
BRD-A65671304	MESH:D014581	1
BRD-A65671304	MESH:D014839	1
BRD-A65671304	MESH:D015746	1
BRD-A65671304	MESH:D018908	1
BRD-A65671304	MESH:D044342	1
BRD-A65671304	MESH:D050171	1
BRD-A65671304	MESH:D051437	1
BRD-A65671304	MESH:D063806	1
BRD-A65739223	MESH:D000077260	1
BRD-A65739223	MESH:D000787	1
BRD-A65739223	MESH:D000799	1
BRD-A65739223	MESH:D001168	1
BRD-A65739223	MESH:D001247	1
BRD-A65739223	MESH:D001794	1
BRD-A65739223	MESH:D001806	1
BRD-A65739223	MESH:D002637	1
BRD-A65739223	MESH:D003371	1
BRD-A65739223	MESH:D004244	1
BRD-A65739223	MESH:D004487	1
BRD-A65739223	MESH:D004802	1
BRD-A65739223	MESH:D005076	1
BRD-A65739223	MESH:D006261	1
BRD-A65739223	MESH:D006333	1
BRD-A65739223	MESH:D007003	1
BRD-A65739223	MESH:D007010	1
BRD-A65739223	MESH:D007022	1
BRD-A65739223	MESH:D007024	1
BRD-A65739223	MESH:D007172	1
BRD-A65739223	MESH:D007970	1
BRD-A65739223	MESH:D009203	1
BRD-A65739223	MESH:D009325	1
BRD-A65739223	MESH:D011507	1
BRD-A65739223	MESH:D012078	1
BRD-A65739223	MESH:D013575	1
BRD-A65739223	MESH:D014717	1
BRD-A65739223	MESH:D014839	1
BRD-A65739223	MESH:D020521	1
BRD-A65739223	MESH:D051437	1
BRD-A65818372	MESH:D000084462	1
BRD-A65818372	MESH:D005334	1
BRD-A65818372	MESH:D009325	1
BRD-A65818372	MESH:D013035	1
BRD-A66229260	MESH:D000707	1
BRD-A66229260	MESH:D001768	1
BRD-A66229260	MESH:D003872	1
BRD-A66229260	MESH:D004890	1
BRD-A66229260	MESH:D006967	1
BRD-A66229260	MESH:D011537	1
BRD-A66229260	MESH:D011565	1
BRD-A66229260	MESH:D053565	1
BRD-A66559694	MESH:D000075662	1
BRD-A66559694	MESH:D000077260	1
BRD-A66559694	MESH:D000437	1
BRD-A66559694	MESH:D000544	1
BRD-A66559694	MESH:D000707	1
BRD-A66559694	MESH:D001008	1
BRD-A66559694	MESH:D001247	1
BRD-A66559694	MESH:D002637	1
BRD-A66559694	MESH:D003221	1
BRD-A66559694	MESH:D003866	1
BRD-A66559694	MESH:D004244	1
BRD-A66559694	MESH:D005076	1
BRD-A66559694	MESH:D005221	1
BRD-A66559694	MESH:D006212	1
BRD-A66559694	MESH:D006261	1
BRD-A66559694	MESH:D006505	1
BRD-A66559694	MESH:D006948	1
BRD-A66559694	MESH:D006967	1
BRD-A66559694	MESH:D007319	1
BRD-A66559694	MESH:D009325	1
BRD-A66559694	MESH:D009765	1
BRD-A66559694	MESH:D011595	1
BRD-A66559694	MESH:D013315	1
BRD-A66559694	MESH:D013375	1
BRD-A66559694	MESH:D013406	1
BRD-A66559694	MESH:D014202	1
BRD-A66559694	MESH:D014839	1
BRD-A66559694	MESH:D015356	1
BRD-A66559694	MESH:D015746	1
BRD-A66559694	MESH:D016553	1
BRD-A66559694	MESH:D019584	1
BRD-A66559694	MESH:D059020	1
BRD-A66559694	MESH:D063806	1
BRD-A66563878	MESH:C000726607	1
BRD-A66563878	MESH:C536988	1
BRD-A66563878	MESH:D000084462	1
BRD-A66563878	MESH:D000138	1
BRD-A66563878	MESH:D000142	1
BRD-A66563878	MESH:D000740	1
BRD-A66563878	MESH:D000860	1
BRD-A66563878	MESH:D001049	1
BRD-A66563878	MESH:D001145	1
BRD-A66563878	MESH:D001261	1
BRD-A66563878	MESH:D001281	1
BRD-A66563878	MESH:D001523	1
BRD-A66563878	MESH:D001794	1
BRD-A66563878	MESH:D001806	1
BRD-A66563878	MESH:D001919	1
BRD-A66563878	MESH:D001986	1
BRD-A66563878	MESH:D002302	1
BRD-A66563878	MESH:D002318	1
BRD-A66563878	MESH:D003221	1
BRD-A66563878	MESH:D003248	1
BRD-A66563878	MESH:D003693	1
BRD-A66563878	MESH:D004244	1
BRD-A66563878	MESH:D004487	1
BRD-A66563878	MESH:D005117	1
BRD-A66563878	MESH:D005334	1
BRD-A66563878	MESH:D006212	1
BRD-A66563878	MESH:D006261	1
BRD-A66563878	MESH:D006323	1
BRD-A66563878	MESH:D006331	1
BRD-A66563878	MESH:D006339	1
BRD-A66563878	MESH:D006470	1
BRD-A66563878	MESH:D006932	1
BRD-A66563878	MESH:D006935	1
BRD-A66563878	MESH:D006943	1
BRD-A66563878	MESH:D006947	1
BRD-A66563878	MESH:D006973	1
BRD-A66563878	MESH:D006996	1
BRD-A66563878	MESH:D007003	1
BRD-A66563878	MESH:D007008	1
BRD-A66563878	MESH:D007022	1
BRD-A66563878	MESH:D007040	1
BRD-A66563878	MESH:D007088	1
BRD-A66563878	MESH:D007238	1
BRD-A66563878	MESH:D007674	1
BRD-A66563878	MESH:D009203	1
BRD-A66563878	MESH:D009325	1
BRD-A66563878	MESH:D009437	1
BRD-A66563878	MESH:D009443	1
BRD-A66563878	MESH:D009846	1
BRD-A66563878	MESH:D010146	1
BRD-A66563878	MESH:D010996	1
BRD-A66563878	MESH:D011595	1
BRD-A66563878	MESH:D011654	1
BRD-A66563878	MESH:D012128	1
BRD-A66563878	MESH:D012131	1
BRD-A66563878	MESH:D012135	1
BRD-A66563878	MESH:D012640	1
BRD-A66563878	MESH:D013064	1
BRD-A66563878	MESH:D013375	1
BRD-A66563878	MESH:D013610	1
BRD-A66563878	MESH:D013616	1
BRD-A66563878	MESH:D013617	1
BRD-A66563878	MESH:D013894	1
BRD-A66563878	MESH:D014652	1
BRD-A66563878	MESH:D014839	1
BRD-A66563878	MESH:D014987	1
BRD-A66563878	MESH:D015746	1
BRD-A66563878	MESH:D017180	1
BRD-A66563878	MESH:D017202	1
BRD-A66563878	MESH:D019106	1
BRD-A66563878	MESH:D020896	1
BRD-A66563878	MESH:D023341	1
BRD-A66563878	MESH:D034141	1
BRD-A66563878	MESH:D044342	1
BRD-A66563878	MESH:D054537	1
BRD-A66563878	MESH:D056152	1
BRD-A66563878	MESH:D058186	1
BRD-A67097164	MESH:C536575	1
BRD-A67097164	MESH:C536988	1
BRD-A67097164	MESH:C564384	1
BRD-A67097164	MESH:D000080983	1
BRD-A67097164	MESH:D000084462	1
BRD-A67097164	MESH:D000087122	1
BRD-A67097164	MESH:D000138	1
BRD-A67097164	MESH:D000380	1
BRD-A67097164	MESH:D000505	1
BRD-A67097164	MESH:D000542	1
BRD-A67097164	MESH:D000568	1
BRD-A67097164	MESH:D000608	1
BRD-A67097164	MESH:D000647	1
BRD-A67097164	MESH:D000707	1
BRD-A67097164	MESH:D000743	1
BRD-A67097164	MESH:D000751	1
BRD-A67097164	MESH:D000787	1
BRD-A67097164	MESH:D000799	1
BRD-A67097164	MESH:D000860	1
BRD-A67097164	MESH:D001145	1
BRD-A67097164	MESH:D001281	1
BRD-A67097164	MESH:D001282	1
BRD-A67097164	MESH:D001480	1
BRD-A67097164	MESH:D001523	1
BRD-A67097164	MESH:D001778	1
BRD-A67097164	MESH:D001794	1
BRD-A67097164	MESH:D001919	1
BRD-A67097164	MESH:D001941	1
BRD-A67097164	MESH:D001986	1
BRD-A67097164	MESH:D002292	1
BRD-A67097164	MESH:D002311	1
BRD-A67097164	MESH:D002389	1
BRD-A67097164	MESH:D002637	1
BRD-A67097164	MESH:D002779	1
BRD-A67097164	MESH:D003092	1
BRD-A67097164	MESH:D003231	1
BRD-A67097164	MESH:D003240	1
BRD-A67097164	MESH:D003248	1
BRD-A67097164	MESH:D003371	1
BRD-A67097164	MESH:D003560	1
BRD-A67097164	MESH:D003638	1
BRD-A67097164	MESH:D003693	1
BRD-A67097164	MESH:D003872	1
BRD-A67097164	MESH:D004066	1
BRD-A67097164	MESH:D004211	1
BRD-A67097164	MESH:D004401	1
BRD-A67097164	MESH:D004454	1
BRD-A67097164	MESH:D004487	1
BRD-A67097164	MESH:D004660	1
BRD-A67097164	MESH:D004760	1
BRD-A67097164	MESH:D004775	1
BRD-A67097164	MESH:D004890	1
BRD-A67097164	MESH:D005076	1
BRD-A67097164	MESH:D005128	1
BRD-A67097164	MESH:D005198	1
BRD-A67097164	MESH:D005221	1
BRD-A67097164	MESH:D005242	1
BRD-A67097164	MESH:D005334	1
BRD-A67097164	MESH:D005483	1
BRD-A67097164	MESH:D005767	1
BRD-A67097164	MESH:D006323	1
BRD-A67097164	MESH:D006331	1
BRD-A67097164	MESH:D006333	1
BRD-A67097164	MESH:D006339	1
BRD-A67097164	MESH:D006417	1
BRD-A67097164	MESH:D006463	1
BRD-A67097164	MESH:D006471	1
BRD-A67097164	MESH:D006504	1
BRD-A67097164	MESH:D006562	1
BRD-A67097164	MESH:D006943	1
BRD-A67097164	MESH:D006945	1
BRD-A67097164	MESH:D006967	1
BRD-A67097164	MESH:D006973	1
BRD-A67097164	MESH:D006976	1
BRD-A67097164	MESH:D006996	1
BRD-A67097164	MESH:D007008	1
BRD-A67097164	MESH:D007022	1
BRD-A67097164	MESH:D007154	1
BRD-A67097164	MESH:D007177	1
BRD-A67097164	MESH:D007239	1
BRD-A67097164	MESH:D007246	1
BRD-A67097164	MESH:D007249	1
BRD-A67097164	MESH:D007676	1
BRD-A67097164	MESH:D007968	1
BRD-A67097164	MESH:D008223	1
BRD-A67097164	MESH:D008228	1
BRD-A67097164	MESH:D008594	1
BRD-A67097164	MESH:D008708	1
BRD-A67097164	MESH:D009069	1
BRD-A67097164	MESH:D009102	1
BRD-A67097164	MESH:D009155	1
BRD-A67097164	MESH:D009181	1
BRD-A67097164	MESH:D009190	1
BRD-A67097164	MESH:D009202	1
